dataset,rc,synonyms,antonyms,even_odd,rpr,person_total,d2,longstring,irv,response_time
duckworth,-1.71841,-0.62620,-0.46456,0.43841,-0.27760,2.18854,2.98069,0.67449,1.62297,-374.00000
duckworth,0.86278,-0.45827,0.04196,-0.38198,-0.57099,-0.84680,-0.02838,-0.67449,0.62996,-270.00000
duckworth,0.72123,-0.36033,-0.32536,0.03003,-0.54780,-0.36114,-0.05988,1.34898,0.16789,-570.00000
duckworth,-1.35413,-0.54910,-0.40312,0.20296,-0.49042,1.69014,1.40976,0.00000,0.21372,-215.00000
duckworth,0.49683,-0.40144,-0.55056,-0.75581,-0.76530,1.32096,-0.85724,-0.67449,-1.93327,-163.00000
duckworth,0.14364,-0.63529,-0.65129,-0.12689,-0.68056,-0.87937,-1.47208,1.34898,-1.51369,-211.00000
duckworth,-0.71420,-0.48456,-0.65370,0.24952,-0.46638,-0.03513,-0.50610,0.00000,0.16001,-182.00000
duckworth,-0.78481,-0.55110,-0.89670,0.86117,0.06446,0.93554,-0.78926,-1.34898,-1.31572,-124.00000
duckworth,-0.33636,-0.34013,0.28578,-0.91413,-0.61091,-0.12653,-0.29929,0.00000,-0.33533,-152.00000
duckworth,2.09139,-0.11591,-0.16550,-0.23582,-0.42849,1.90080,-0.02565,-0.67449,-1.38933,-303.00000
duckworth,-1.65577,-0.37652,-0.37346,0.85516,0.09874,1.65495,0.92207,2.69796,-0.54778,-163.00000
duckworth,0.12780,-0.23366,-0.38203,-0.91828,-0.81931,0.66574,-0.26887,-1.34898,-0.70270,-255.00000
duckworth,1.33624,-0.21836,-0.24683,0.40554,-0.10284,0.54694,0.77811,0.00000,0.20831,-427.00000
duckworth,-0.48527,-0.61294,-0.65792,-0.45074,-0.66424,-0.38875,0.76936,1.34898,1.10344,-209.00000
duckworth,0.18684,-0.10753,-0.26840,0.56647,0.03391,-0.05483,-0.30963,0.00000,-0.95710,-340.00000
duckworth,-1.94910,-0.72000,-0.76122,0.93554,0.35830,-0.58687,1.19242,-0.67449,1.44438,-340.00000
duckworth,-1.88008,-0.80268,-0.92267,0.56591,-0.42253,-0.00793,0.56459,0.00000,0.54895,-221.00000
duckworth,-0.88803,-0.56020,-0.78239,-0.26563,-0.64382,-0.28714,-0.49012,-1.34898,-0.39365,-131.00000
duckworth,0.06288,-0.22614,-0.43146,-0.17532,-0.43757,-0.21831,-0.49253,1.34898,-0.93584,-325.00000
duckworth,-0.66416,-0.39966,-0.29099,-0.62570,-0.27560,-1.20389,-1.20608,0.67449,-0.75769,-227.00000
duckworth,-0.03628,-0.29683,-0.19617,0.01315,-0.33341,0.26936,2.51835,0.00000,1.83624,-143.00000
duckworth,-0.50221,-0.33883,-0.85185,0.42974,-0.29587,-1.05163,-0.50887,0.00000,0.60588,-187.00000
duckworth,-0.95159,-0.56595,-0.65059,-0.96019,-0.91748,-0.84496,-0.97705,1.34898,-0.50827,-259.00000
duckworth,-0.85055,-0.35293,-0.67229,0.33931,-0.25107,1.15407,0.27998,0.00000,-0.46497,-250.00000
duckworth,-2.23173,-0.47852,-0.57599,-0.48759,-0.60267,0.97310,0.31143,2.02347,-0.56730,-133.00000
duckworth,1.40147,-0.05725,-0.02877,-0.66173,-0.27251,-0.99406,-1.21815,0.67449,-0.94266,-350.00000
duckworth,-0.00754,-0.16125,-0.11482,0.62348,0.04651,0.89168,0.17995,-1.34898,-0.51172,-243.00000
duckworth,-2.05456,-0.76251,-0.89856,0.61442,-0.15368,-0.51679,0.49847,-0.67449,0.84133,-152.00000
duckworth,-0.02632,-0.32836,-0.58542,0.05174,-0.55119,-1.52174,-0.71178,-0.67449,0.31785,-159.00000
duckworth,-0.55302,-0.35375,-0.41886,-0.05043,-0.36614,0.28433,-1.03032,2.69796,-1.52417,-253.00000
duckworth,0.06206,-0.17565,-0.68736,0.00719,-0.20380,-1.05695,-0.87647,1.34898,-0.50896,-156.00000
duckworth,-0.46952,-0.38259,-0.61817,0.24334,-0.56651,0.26900,0.58369,0.00000,0.16486,-281.00000
duckworth,1.40238,-0.38994,0.12671,-0.02489,0.22106,-0.93506,0.05850,-0.67449,0.53534,-516.00000
duckworth,-2.42960,-0.62233,-0.80249,-0.03039,-0.68624,-0.37434,0.30507,-0.67449,0.37417,-205.00000
duckworth,-1.59425,-0.78283,-0.87438,0.20340,-0.77870,0.58803,0.11059,0.00000,-0.15915,-227.00000
duckworth,0.59177,-0.56641,-0.11343,0.79703,0.03595,-0.83578,-1.07192,0.00000,-0.72000,-119.00000
duckworth,-1.44256,-0.57036,-0.60119,-0.70581,-0.71513,-0.36451,-0.97221,0.67449,-0.88539,-174.00000
duckworth,1.37097,0.03660,-0.21351,0.48607,0.11572,-0.86228,-1.37186,0.67449,-0.94266,-176.00000
duckworth,0.29359,-0.53429,-0.48955,-0.93415,-0.89348,0.04338,-0.64366,0.67449,-1.26630,-172.00000
duckworth,2.14196,-0.13419,0.20002,-0.03390,-0.43433,-0.74604,-0.65912,0.00000,-0.11109,-161.00000
duckworth,0.89355,-0.26451,-0.34089,-0.82845,-0.47822,0.93251,1.00188,1.34898,0.27108,-320.00000
duckworth,1.63030,-0.29840,-0.26378,0.20335,-0.23061,-0.41075,-1.01178,-0.67449,-1.13735,-194.00000
duckworth,0.22594,-0.26761,0.07668,-0.65595,-0.49925,-0.17636,-0.41479,0.00000,-0.15915,-286.00000
duckworth,-0.64052,-0.24968,-0.23649,0.54149,0.11937,0.13295,2.19225,0.00000,1.58791,-301.00000
duckworth,-0.24542,-0.21512,-0.49498,-0.94847,-0.56374,-0.70322,-0.73199,0.67449,-0.57850,-242.00000
duckworth,1.61609,-0.13888,-0.24842,-0.27478,0.19504,-0.02555,-1.28570,0.00000,-1.55488,-251.00000
duckworth,-1.14281,-0.52875,-0.74851,0.93643,0.44223,0.73662,-0.84176,0.67449,-1.42750,-240.00000
duckworth,0.05739,-0.65715,-0.71877,0.49255,-0.51708,-1.05844,-0.90665,-0.67449,-0.34000,-200.00000
duckworth,-0.14864,-0.38604,-0.30212,0.48386,-0.20427,-0.27219,2.40682,0.00000,1.75349,-93.00000
duckworth,-1.18904,-0.51435,-0.52193,0.15075,-0.52243,0.25062,-0.94012,-0.67449,-1.13180,-303.00000
duckworth,1.41740,-0.27519,-0.22159,0.01613,-0.35602,1.38257,0.14218,0.67449,-0.70558,-364.00000
duckworth,0.37340,-0.24868,-0.48565,0.09963,-0.16591,2.55303,0.92874,-0.67449,-0.30874,-423.00000
duckworth,0.04785,-0.12041,-0.51765,-0.37592,-0.53533,0.50692,0.94744,-0.67449,0.63945,-387.00000
duckworth,0.58119,-0.20426,-0.27860,0.00420,-0.50221,0.29419,-1.28627,-0.67449,-1.97364,-248.00000
duckworth,-0.44810,-0.39882,-0.80437,-0.59728,-0.45037,2.98675,1.34793,-0.67449,-0.71783,-302.00000
duckworth,-1.34830,-0.62423,-0.74543,0.09585,-0.70924,2.38639,3.20178,0.67449,1.11171,-149.00000
duckworth,1.00186,-0.54357,-0.21392,0.27258,-0.46800,2.23506,5.26306,2.02347,2.72197,-320.00000
duckworth,0.32397,-0.49980,-0.23779,0.66634,-0.41499,0.09888,2.45510,4.72144,0.96264,-227.00000
duckworth,0.96418,-0.44113,-0.55734,-0.22288,-0.50068,1.34058,-0.47860,-0.67449,-1.73540,-304.00000
duckworth,0.17443,-0.17155,-0.05230,0.29437,-0.44628,-0.44910,-1.06117,-0.67449,-0.87044,-257.00000
duckworth,-1.74077,-0.64558,-0.97215,-0.22254,-0.77083,2.12484,2.75220,-0.67449,1.10344,-213.00000
duckworth,0.32810,-0.49511,-0.45161,0.50987,-0.04339,-1.31751,-0.47198,0.00000,0.25858,-735.00000
duckworth,0.38787,-0.32931,-0.83732,0.31749,-0.21935,-1.03993,0.59671,-0.67449,1.29674,-157.00000
duckworth,0.98176,-0.34612,-0.02893,-0.94726,-0.73810,-1.11753,0.03251,0.00000,0.91642,-136.00000
duckworth,0.17545,-0.17077,-0.75376,-0.72276,-0.51674,0.09260,0.20926,-0.67449,0.07752,-148.00000
duckworth,2.07818,-0.23272,-0.31849,-0.07220,-0.47641,0.91740,0.64775,-0.67449,0.22812,-169.00000
duckworth,-0.29158,-0.49542,-0.24893,0.27981,-0.41268,3.00723,2.51921,0.00000,-0.09517,-236.00000
duckworth,-1.23839,-0.74385,-0.71478,0.93981,0.45233,-0.63151,-0.39276,0.67449,0.07690,-94.00000
duckworth,0.58739,-0.56166,-0.78796,0.29852,-0.69410,-0.75089,-0.08824,-0.67449,0.56309,-279.00000
duckworth,0.02330,-0.10081,-0.43964,-0.76860,-0.60605,0.72250,-0.58178,0.00000,-0.86746,-850.00000
duckworth,-0.14230,-0.67554,-0.80649,-0.20659,-0.80499,-0.52531,-0.46841,-0.67449,0.01497,-322.00000
duckworth,0.27127,-0.13461,-0.21216,-0.53193,-0.66357,-0.65847,-0.29198,0.67449,-0.11109,-104.00000
duckworth,-1.40708,-0.56208,-0.61244,0.79650,-0.34427,-0.81564,-0.11088,0.00000,0.48287,-176.00000
duckworth,0.79618,-0.07083,-0.04672,0.54706,0.14664,-0.01512,-1.40558,0.67449,-1.82914,-2284.00000
duckworth,0.50851,-0.73183,-0.62922,0.31846,-0.59344,-0.49461,-1.40066,0.00000,-1.55488,-123.00000
duckworth,0.43731,-0.86939,-0.73229,-0.23859,-0.80363,-0.30636,2.01579,1.34898,2.09873,-197.00000
duckworth,-0.13534,-0.43334,-0.51698,0.48533,-0.22918,-0.06636,1.29100,-1.34898,1.25692,-168.00000
duckworth,-2.06671,-0.55032,-0.53294,-0.34757,-0.75030,-0.61868,-0.60498,-0.67449,-0.46497,-159.00000
duckworth,-0.32648,-0.64372,-0.67006,-0.36352,-0.66129,3.10465,3.71855,0.67449,0.90308,-2543.00000
duckworth,-0.70787,-0.62939,0.10221,0.22487,-0.25967,0.50895,1.71230,2.02347,0.89239,-307.00000
duckworth,0.17003,-0.16387,-0.09194,-0.89890,-0.65305,-1.09361,-0.46882,0.67449,0.25858,-90.00000
duckworth,0.00761,-0.31989,-0.61359,-0.39499,-0.75626,-0.69694,-0.83514,1.34898,-0.71423,-208.00000
duckworth,-1.89606,-0.72957,-0.67309,-0.54619,-0.73513,-0.13989,-0.01563,-1.34898,0.05778,-527.00000
duckworth,-0.19438,-0.25666,-0.55097,0.80489,-0.29630,1.14556,-0.55602,1.34898,-1.65126,-243.00000
duckworth,-0.33630,-0.89379,-0.93298,-0.13068,-0.74696,-0.68743,0.70034,0.00000,1.39255,-138.00000
duckworth,-2.34478,-0.66098,-0.85693,0.75855,-0.05517,0.33342,-0.17084,-0.67449,-0.63133,-198.00000
duckworth,0.01637,-0.18392,-0.28512,0.54723,-0.25733,0.55187,-0.62846,0.67449,-0.99685,-312.00000
duckworth,-0.10776,-0.23276,-0.41171,-0.15417,-0.38641,0.64031,-0.74418,0.67449,-2.11428,-263.00000
duckworth,-0.53566,-0.56795,-0.85255,0.82625,0.17588,-0.23920,0.39135,0.00000,0.43975,-182.00000
duckworth,-1.60767,-0.64599,-0.64482,-0.25640,-0.60564,2.13461,0.68456,1.34898,-0.63133,-456.00000
duckworth,-0.15467,-0.72776,-0.84723,-0.23233,-0.70455,-0.25345,-1.31759,2.69796,-2.07421,-564.00000
duckworth,-0.88529,-0.36640,-0.55011,0.54415,0.06229,0.77467,-0.15656,-1.34898,-0.98535,-263.00000
duckworth,-0.71089,-0.80761,-0.81131,-0.62250,-0.84581,1.41965,2.17231,-1.34898,1.19136,-111.00000
duckworth,-0.51063,-0.80742,-0.82585,0.12393,-0.61186,0.29946,1.96394,1.34898,1.41234,-1054.00000
duckworth,-1.41921,-0.64143,-0.73135,0.75837,-0.12321,-0.26415,0.69309,-1.34898,0.87738,-149.00000
duckworth,-1.19716,-0.46978,-0.43153,-0.39340,-0.56611,0.64875,0.33247,-0.67449,0.18723,-426.00000
duckworth,-1.04986,-0.30801,-0.63853,-0.09220,-0.53694,-0.21063,-0.11585,-0.67449,0.34373,-244.00000
duckworth,0.64245,-0.23341,-0.13105,-0.13000,0.22534,-0.55710,-0.25262,-0.67449,-0.02191,-192.00000
duckworth,-0.86912,-0.75163,-0.74766,0.19821,-0.48427,1.99428,0.55914,-0.67449,-0.64907,-119.00000
duckworth,0.33233,-0.42935,-0.54147,0.33796,-0.35505,0.92690,-0.90423,4.72144,-1.70316,-191.00000
duckworth,-0.48815,-0.46732,-0.76237,0.27550,-0.31617,-0.51860,-0.38728,-1.34898,-0.25598,-257.00000
duckworth,1.28645,-0.04561,0.04514,-0.84759,-0.43918,-0.24472,-0.20411,-0.67449,-0.49173,-159.00000
duckworth,-0.44157,-0.75237,-0.83086,-0.25739,-0.77056,1.72106,1.98734,-1.34898,0.90949,-196.00000
duckworth,-1.74092,-0.57513,-0.76775,0.75355,0.20186,0.75184,1.59287,0.67449,0.71649,-140.00000
duckworth,0.47400,-0.25641,-0.67600,0.80976,0.44456,-1.00844,-0.24846,0.00000,0.74726,-192.00000
duckworth,0.70884,-0.34259,-0.80527,0.11293,-0.51195,-0.62020,0.98145,-0.67449,1.75584,-251.00000
duckworth,-0.58167,-0.60684,-0.63041,0.20930,-0.32287,1.33660,0.07519,-0.67449,-0.62001,-199.00000
duckworth,-0.26493,-0.61221,-0.73308,-0.06560,-0.70283,0.18256,1.00651,0.67449,0.90949,-173.00000
duckworth,-1.21929,-0.58858,-0.80313,-0.05570,-0.77428,0.74715,0.81486,-1.34898,0.46968,-152.00000
duckworth,-1.71193,-0.73027,-0.89498,0.00817,-0.78941,-0.76800,0.76856,0.00000,1.34931,-150.00000
duckworth,-0.38514,-0.60349,-0.81502,-0.60763,-0.72990,0.11526,0.34454,-0.67449,0.56535,-122.00000
duckworth,0.85370,-0.21353,-0.35569,-0.51622,-0.76807,-0.73558,-0.17306,0.00000,0.10209,-246.00000
duckworth,0.67458,0.00280,-0.53308,0.24811,-0.20775,-0.61244,-0.68247,0.00000,-0.20377,-336.00000
duckworth,0.82446,-0.24078,-0.58610,-0.43998,-0.76876,-0.74854,-1.20559,-0.67449,-1.01841,-177.00000
duckworth,-0.86362,-0.67881,-0.68884,-0.53450,-0.82971,1.03579,2.01067,0.67449,1.23615,-231.00000
duckworth,0.81581,-0.02276,-0.19609,0.47945,0.32718,-1.06697,-1.65927,-0.67449,-1.64855,-132.00000
duckworth,1.28149,-0.24990,-0.12864,0.10948,-0.29752,-0.03626,0.09329,-0.67449,-0.10854,-208.00000
duckworth,-1.26581,-0.40232,-0.77238,0.29771,-0.38607,1.21863,-0.69437,0.00000,-1.56635,-204.00000
duckworth,-1.59099,-0.54131,-0.73685,-0.08085,-0.62115,-0.39764,-1.19072,-0.67449,-1.21747,-126.00000
duckworth,0.30623,-0.14673,-0.51241,-0.14077,-0.52510,1.85288,-0.41748,0.00000,-2.07421,-276.00000
duckworth,-1.12691,-0.73288,-0.86925,0.36711,-0.66521,-0.11302,0.48369,-0.67449,0.54895,-265.00000
duckworth,0.64916,-0.42766,-0.03097,0.15834,0.12705,0.47176,-0.93797,0.00000,-1.78102,-495.00000
duckworth,-1.32148,-0.50344,-0.73299,0.93633,0.38143,-0.19727,0.09760,-0.67449,0.09902,-209.00000
duckworth,-0.32516,-0.46112,-0.56120,-0.69401,-0.79407,0.77421,-0.64500,-0.67449,-1.25731,-369.00000
duckworth,-0.07900,-0.58861,-0.53488,-0.65655,-0.82404,2.20460,1.99076,0.00000,0.60308,-352.00000
duckworth,0.84200,-0.09618,-0.04235,0.84131,0.52532,0.51493,-0.33513,0.67449,-0.38019,-266.00000
duckworth,-0.79736,-0.25502,-0.56528,-0.51534,-0.70442,-0.01806,-0.66189,0.67449,-0.97616,-255.00000
duckworth,-1.29114,-0.34631,-0.55914,-0.48526,-0.51975,0.19392,-0.72415,0.00000,-1.13735,-402.00000
duckworth,-0.71484,-0.41763,-0.28095,-0.94670,-0.87277,1.72901,-0.34517,0.00000,-1.48504,-286.00000
duckworth,-1.49322,-0.55595,-0.63840,-0.02105,-0.59648,0.56221,2.21218,0.00000,1.44389,-359.00000
duckworth,0.03629,-0.35163,-0.38082,-0.33930,-0.70024,0.32877,-0.40308,0.67449,-0.92450,-242.00000
duckworth,0.74110,-0.29297,-0.18409,-0.35289,-0.55049,-0.35296,-1.20877,0.00000,-1.30993,-230.00000
duckworth,0.53527,-0.42560,-0.45495,-0.36795,-0.46748,0.72221,-0.47693,-0.67449,-0.99685,-472.00000
duckworth,0.54443,-0.30459,-0.28749,-0.62469,-0.58087,0.55926,-1.08007,0.00000,-1.75767,-241.00000
duckworth,0.99547,-0.47168,-0.67824,0.35522,-0.41452,-1.10041,-0.12139,-1.34898,0.53137,-223.00000
duckworth,1.41749,-0.57025,-0.10091,0.82753,0.57264,-0.97662,0.36013,0.00000,0.99695,-244.00000
duckworth,-0.50392,-0.42633,-0.44351,-0.80892,-0.76346,-1.26984,-1.11987,0.00000,-0.26912,-163.00000
duckworth,0.01911,-0.63050,-0.89791,0.15391,-0.40349,0.94491,1.34133,-0.67449,0.65894,-193.00000
duckworth,1.04638,-0.31242,-0.41764,0.13035,-0.36643,-0.36866,0.08613,0.67449,0.15090,-224.00000
duckworth,-0.78184,-0.25771,-0.67482,-0.06049,-0.34304,-0.44456,0.86599,-0.67449,1.43847,-405.00000
duckworth,0.99510,-0.20216,-0.23931,0.84947,0.48897,1.82509,3.69929,0.67449,2.76201,-338.00000
duckworth,-0.64117,-0.72517,-0.82043,-0.94250,-0.76982,1.46636,3.12258,0.00000,1.67784,-101.00000
duckworth,-0.73365,-0.54635,-0.24978,-0.84512,-0.80348,-0.41385,-1.62647,0.67449,-2.31928,-146.00000
duckworth,-0.22769,-0.32462,-0.31732,-0.30710,-0.51856,-0.87580,-0.72284,-0.67449,-0.14372,-237.00000
duckworth,0.06313,-0.44370,-0.83799,0.08492,-0.24607,-0.74495,0.11202,-1.34898,0.66339,-289.00000
duckworth,0.62384,-0.42840,-0.58277,-0.17366,-0.56768,-0.87771,-0.74194,-0.67449,-0.24026,-186.00000
duckworth,0.48610,-0.53234,-0.14272,-0.42919,-0.65045,0.34242,0.23499,-0.67449,0.35838,-173.00000
duckworth,0.60428,-0.80192,-0.78083,-0.32104,-0.71987,-1.09055,1.53664,2.02347,2.40843,-281.00000
duckworth,0.00066,-0.21197,-0.49353,0.60699,-0.11560,-0.43817,-0.91662,0.00000,-0.71783,-140.00000
duckworth,0.79398,-0.72917,-0.17264,-0.87972,-0.82345,0.21177,1.44178,0.67449,1.39899,-147.00000
duckworth,-0.76729,-0.80008,-0.62281,-0.39691,-0.76569,3.24531,1.68382,0.67449,-0.29220,-262.00000
duckworth,0.02235,-0.65366,-0.34638,-0.65431,-0.79481,-0.97369,-0.09972,-1.34898,0.63275,-273.00000
duckworth,-1.89988,-0.72917,-0.88097,0.50584,-0.32598,-0.68170,-0.20215,0.00000,0.20831,-128.00000
duckworth,-0.50914,-0.61781,-0.74388,-0.59789,-0.84389,-1.28426,-0.78521,-0.67449,0.04045,-136.00000
duckworth,-0.35172,-0.80660,-0.96035,0.01192,-0.66494,4.39361,4.04973,-1.34898,0.60757,-149.00000
duckworth,0.40720,-0.22878,-0.37042,-0.44372,-0.41572,-1.11646,-1.14988,0.00000,-0.35604,-187.00000
duckworth,1.03811,-0.04867,-0.37771,0.53590,0.34692,-0.23354,0.08208,-0.67449,0.35546,-256.00000
duckworth,0.18429,-0.52509,-0.33736,0.51598,-0.49118,0.77316,-0.22953,-0.67449,-0.65690,-313.00000
duckworth,0.67675,-0.40184,-0.56560,0.73965,0.29158,-0.25804,-0.98026,-0.67449,-1.45058,-306.00000
duckworth,1.81435,-0.08095,-0.30548,0.19725,-0.25689,-0.72481,-0.85972,-0.67449,-0.72072,-371.00000
duckworth,-0.12407,-0.42433,-0.35555,-0.16609,-0.72575,0.21399,0.20308,-0.67449,0.21372,-245.00000
duckworth,-0.28797,-0.65110,-0.38838,-0.96574,-0.90041,-0.28716,0.74045,1.34898,0.83917,-225.00000
duckworth,-0.59132,-0.63069,-0.90254,0.50496,-0.43246,0.11483,2.15081,0.00000,2.17013,-212.00000
duckworth,-0.92900,-0.34190,-0.77968,0.46659,0.09135,-0.65019,-0.10688,-0.67449,0.26811,-188.00000
duckworth,0.29553,-0.28999,-0.27058,-0.05680,-0.53754,0.44658,2.68683,2.02347,1.59993,-138.00000
duckworth,1.19692,-0.27098,-0.33359,0.40476,-0.05918,0.49658,0.36179,-0.67449,0.03052,-129.00000
duckworth,-0.20407,-0.68208,-0.62252,-0.13169,-0.66213,-0.54709,-1.06982,0.67449,-0.84069,-210.00000
duckworth,0.06396,-0.42980,-0.65783,-0.36900,-0.68936,1.41960,0.86756,-0.67449,0.35546,-111.00000
duckworth,-0.33534,-0.57563,-0.46037,0.06894,-0.39525,0.31312,-0.20069,0.67449,-0.39703,-226.00000
duckworth,0.67512,-0.24278,-0.00661,0.19599,-0.53307,-0.49030,0.13105,1.34898,0.30841,-303.00000
duckworth,-0.16114,-0.86049,-0.81108,-0.02165,-0.67527,-0.60709,0.24792,2.02347,0.84511,-237.00000
duckworth,0.60715,-0.09445,-0.19278,0.28839,0.15492,-0.95019,-0.83171,-0.67449,-0.42613,-241.00000
duckworth,0.34901,-0.51563,-0.58425,0.08631,-0.48758,1.00152,-0.83965,0.67449,-2.11118,-110.00000
duckworth,0.13196,-0.56295,-0.45272,0.15524,-0.54084,-0.33476,-0.20648,-1.34898,0.04540,-406.00000
duckworth,-0.37775,-0.77390,-0.63601,-0.79897,-0.77568,2.88834,1.12680,-0.67449,-0.44790,-434.00000
duckworth,1.77459,-0.48979,-0.28228,-0.39602,-0.68779,0.08637,0.33287,0.00000,-0.24026,-148.00000
duckworth,-1.02905,-0.47853,-0.52314,-0.18549,-0.79556,-0.19143,-0.02824,-0.67449,0.16304,-186.00000
duckworth,-1.18631,-0.53957,-0.90753,0.43609,-0.18914,-0.83035,-0.04252,-0.67449,0.47141,-223.00000
duckworth,-0.10334,-0.66034,-0.80715,0.17432,-0.66396,-0.99445,0.34593,0.00000,1.12617,-333.00000
duckworth,0.53384,-0.42877,-0.48172,0.37068,-0.39460,0.05846,0.32310,-0.67449,0.46279,-166.00000
duckworth,-1.10428,-0.83482,-0.87422,0.43439,-0.45839,-0.32899,0.81416,0.00000,0.93080,-145.00000
duckworth,0.85904,-0.39557,-0.29983,0.54410,-0.10676,-1.16653,1.47134,0.00000,2.02346,-372.00000
duckworth,1.30792,-0.25936,-0.33646,-0.61897,-0.69767,-0.45080,-0.81137,-0.67449,-0.61436,-228.00000
duckworth,-0.42296,-0.37996,-0.23641,-0.84374,-0.79282,0.10772,1.18856,-0.67449,1.14266,-196.00000
duckworth,-1.56953,-0.67753,-0.83725,-0.21045,-0.75247,-0.88738,0.15827,-1.34898,0.89292,-181.00000
duckworth,-1.58211,-0.58167,-0.71526,0.31054,-0.54387,0.30309,-0.09910,-0.67449,-0.18238,-182.00000
duckworth,0.95050,-0.51352,0.18821,-0.12346,-0.56588,-0.13909,0.52938,0.00000,0.14786,-322.00000
duckworth,0.64119,-0.19194,-0.35146,-0.04165,-0.23177,0.19104,-0.05523,0.00000,-0.63771,-350590.00000
duckworth,-1.10297,-0.54865,-0.67717,0.87592,0.00067,0.83150,0.89964,0.00000,0.01746,-179.00000
duckworth,0.11031,-0.72526,-0.81230,0.55031,-0.25852,-1.28240,-0.37362,0.67449,0.39049,-165.00000
duckworth,-1.08304,-0.54299,-0.53732,-0.63676,-0.75618,0.03358,-1.07979,-0.67449,-1.20132,-271.00000
duckworth,-1.92470,-0.48213,-0.62587,0.94638,0.16039,-0.05998,1.16361,-0.67449,1.25894,-211.00000
duckworth,-1.57029,-0.47065,-0.67732,0.78633,0.23122,0.04640,-0.18994,-0.67449,-0.67116,-143.00000
duckworth,-0.40726,-0.32729,-0.64960,-0.00438,-0.47387,-1.42475,0.52567,0.00000,1.71813,-407.00000
duckworth,-0.12077,-0.25712,0.14846,-0.10031,-0.37651,-0.34656,-0.44924,0.67449,-0.57850,-167.00000
duckworth,-0.16660,-0.39936,-0.81107,-0.03274,-0.55064,-1.05383,-0.71006,-0.67449,-0.08818,-223.00000
duckworth,-0.35785,-0.70847,-0.73626,-0.38529,-0.65967,2.06387,0.60485,-0.67449,-0.37548,-138.00000
duckworth,-2.07702,-0.76557,-0.90241,0.47784,-0.36710,0.79771,2.05369,0.00000,1.45617,-137.00000
duckworth,0.38476,-0.33882,-0.61598,0.56360,-0.09611,-0.72419,-0.94382,0.00000,-0.54987,-132.00000
duckworth,1.44881,-0.20963,-0.33896,0.43078,-0.06601,0.27269,-0.15774,-0.67449,-0.41596,-177.00000
duckworth,0.21422,-0.52383,-0.56398,-0.68417,-0.84881,-1.56223,-0.40688,0.00000,0.71429,-282.00000
duckworth,0.14226,-0.29806,-0.23027,-0.37851,-0.46838,-1.22212,-1.45187,1.34898,-0.79643,-275.00000
duckworth,0.82381,-0.14867,-0.26470,-0.74729,-0.14143,-0.85115,-0.75616,-1.34898,-0.28956,-190.00000
duckworth,-0.55187,-0.34985,-0.54044,0.17548,-0.55769,0.35296,0.05334,-0.67449,0.20109,-438.00000
duckworth,-1.00511,-0.60044,-0.64550,-0.73465,-0.79942,1.80206,1.68015,0.00000,0.37008,-142.00000
duckworth,1.05552,-0.20582,0.43039,0.02188,-0.35021,0.07976,-1.09605,-0.67449,-1.53116,-239.00000
duckworth,-0.77162,-0.72972,-0.39953,-0.66997,-0.75009,0.24161,0.96420,0.00000,1.02583,-137.00000
duckworth,0.97870,-0.37821,-0.01776,-0.79504,-0.29650,1.39075,1.20228,-0.67449,0.33492,-208.00000
duckworth,-0.93611,-0.64635,-0.62379,-0.80068,-0.89596,1.35456,1.52339,0.00000,0.45819,-216.00000
duckworth,0.60630,-0.41911,-0.65919,-0.40892,-0.41672,2.55316,4.24670,1.34898,2.13139,-120.00000
duckworth,-0.25927,-0.64095,-0.59133,-0.71739,-0.78788,-0.38176,-0.23859,0.00000,-0.13090,-308.00000
duckworth,-0.92168,-0.21198,-0.62923,-0.72595,-0.53237,-0.86209,-0.38077,0.00000,0.45819,-233.00000
duckworth,0.24534,-0.13085,-0.13285,-0.46535,-0.46060,-0.48342,-0.99598,1.34898,-0.83699,-277.00000
duckworth,0.39775,-0.51026,-0.69285,0.27252,-0.33098,2.42813,0.41598,-1.34898,-0.26386,-134.00000
duckworth,0.94883,-0.34721,-0.44713,-0.36520,-0.51457,-0.41438,0.16018,-1.34898,0.46968,-149.00000
duckworth,-0.47299,-0.59096,-0.09431,-0.42316,-0.73377,0.69234,1.25005,0.67449,0.80453,-131.00000
duckworth,-0.71887,-0.63617,-0.59398,-0.01073,-0.58035,1.71512,-0.14125,2.69796,-1.36996,-811.00000
duckworth,-2.36301,-0.73830,-0.73889,0.62880,-0.07167,0.05627,-0.50930,2.69796,-0.94570,-226.00000
duckworth,-0.28594,-0.45247,-0.00146,0.04907,-0.41745,0.25392,0.72460,0.67449,0.50574,-189.00000
duckworth,0.54199,-0.47877,-0.67007,0.57527,0.16314,-1.49800,-0.73678,-0.67449,0.39340,-472.00000
duckworth,-2.32508,-0.78913,-0.87991,-0.01706,-0.72888,-0.57572,-0.92031,2.02347,-0.79643,-187.00000
duckworth,0.65869,-0.42165,-0.57427,0.39974,-0.27655,-0.25581,0.54757,0.00000,1.08477,-261.00000
duckworth,0.37639,-0.01260,-0.01687,-0.05648,-0.45743,-0.99418,-1.41243,-0.67449,-1.66576,-298.00000
duckworth,1.73018,-0.13211,-0.28520,0.66979,0.26569,-0.36791,-0.81073,-0.67449,-0.50896,-228.00000
duckworth,1.25507,-0.45484,-0.19200,0.05762,-0.51990,-0.50443,-0.12966,-0.67449,0.28770,-330.00000
